ACS,AGER,ASSOC,BASE,CAT,CLOS,CON,DECK,DET,DIV,FINC,FNBS,FOYER,FRAME,GAR,HEAT,HEAT2,LNDR,METRO,MFGS,PATI,PRCH,SEWER,STOR,WAL1,WAL2,WALS,WATER,AREA,BEDR,COMP,FNSQ,FFNSQ,FPLS,FULB,HAFB,LOTV,PVALU,SALE,FSQFS,STRT,CONPR,SLPR,SQFS,WEIGHT,FUEL,FUEL2,FCONPR,FSLPR,AREA_F,FNSQ_F,FFNSQ_F,SLPR_F,FSLPR_F,CONPR_F,FCONPR_F,LOTV_F,SQFS_F,FSQFS_F,PVALU_F,AUTH
1,2,2,3,3,0,0,2,1,9,4,0,0,1,3,2,0,2,1,3,1,1,1,1,4,0,2,1,304920,5,201603,0,0,2,4,0,0,1484100,0,7863,201506,0,0,8235,30,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,201506
1,2,2,1,3,0,0,1,1,9,1,2,1,4,4,1,0,2,1,3,1,2,2,2,8,0,2,2,250470,3,201501,0,0,0,3,0,0,250000,0,3441,201203,0,0,3441,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201203
0,2,2,2,3,0,0,0,1,9,0,0,0,1,3,0,0,0,1,3,0,1,1,2,8,7,1,1,22397,0,201506,0,0,9,4,1,0,639300,0,5956,201304,0,0,5956,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201303
2,2,1,3,3,0,0,1,1,9,4,0,2,1,2,4,0,2,1,3,2,1,1,2,1,0,2,1,10319,2,0,0,0,0,1,0,0,260000,0,,201410,0,0,1750,51,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201310
1,2,1,3,3,0,0,1,2,9,5,0,2,1,2,1,0,3,1,3,1,1,1,2,8,0,2,1,0,2,0,0,0,0,1,1,0,1150400,0,,201404,0,0,1392,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201402
1,2,1,2,3,0,0,1,1,9,0,0,2,1,2,1,0,2,1,3,1,1,2,2,8,1,1,1,9147,3,0,0,0,1,2,0,0,200900,0,,201406,0,0,2553,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201404
1,2,2,2,3,0,0,1,1,9,1,0,0,1,3,1,0,2,1,3,1,2,2,1,8,0,2,2,87120,3,201502,0,0,1,2,0,0,167300,0,,201408,0,0,2025,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201407
1,2,1,3,3,0,0,2,1,9,1,0,2,1,2,2,0,2,1,3,1,1,1,2,4,0,2,1,0,5,201504,0,0,0,4,0,0,299700,0,3157,201409,0,0,3157,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201409
1,2,2,3,3,0,0,2,1,9,0,0,0,1,2,2,0,2,1,3,2,2,2,1,4,0,2,2,208861,4,0,0,0,1,2,0,0,313200,0,,201512,0,0,2393,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201512
2,2,1,4,3,0,0,1,1,9,4,0,0,1,4,4,0,5,1,3,2,1,2,1,8,0,2,3,65340,2,0,0,0,0,1,0,0,40000,0,,201311,0,0,900,51,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,201311
1,2,2,2,3,0,0,1,1,9,1,0,1,2,3,1,0,3,1,3,1,1,1,2,4,0,2,1,12413,4,0,0,0,0,4,0,0,700000,0,,201409,0,0,3654,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201407
0,2,1,3,3,0,0,1,1,9,0,0,1,2,0,4,0,3,1,3,1,2,2,2,0,0,0,1,0,2,0,0,0,0,3,0,0,1000000,0,,201505,0,0,0,56,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201505
1,2,2,2,3,0,0,2,1,9,1,0,0,1,4,1,0,2,1,3,1,1,2,1,8,0,2,1,13939,4,201506,0,0,1,2,0,0,344200,0,,201412,0,0,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412
1,2,2,3,3,0,0,2,1,9,0,0,1,1,3,2,0,3,1,3,1,1,1,2,4,0,2,1,15000,5,201601,0,0,1,4,2,0,0,0,7863,201408,0,0,8235,26,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,201408
1,2,2,3,3,0,0,2,1,9,0,0,2,1,2,1,0,2,1,3,1,1,2,2,1,0,2,2,43560,3,0,0,0,0,2,1,0,234200,0,,201207,0,0,2955,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201207
1,2,2,3,3,0,0,2,1,9,5,0,0,1,4,1,4,2,1,3,2,2,1,1,8,0,2,1,0,3,201504,0,0,0,2,0,0,145700,0,,201410,0,0,1450,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201410
1,2,2,2,3,0,0,2,1,9,0,0,0,1,2,1,0,2,1,3,1,1,1,1,1,0,0,1,13140,4,0,0,0,9,2,1,0,239000,0,,201510,0,0,2345,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201509
1,2,2,2,3,0,0,1,1,9,0,0,0,1,3,0,0,2,1,3,0,0,1,1,0,0,0,1,113256,0,0,0,0,9,9,9,0,341300,0,,201601,0,0,2283,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201509
1,2,2,3,3,0,0,2,1,9,0,0,2,1,4,2,0,2,1,3,2,1,1,2,4,0,2,1,43560,3,201508,0,0,0,2,0,0,200800,0,1836,201502,0,0,1836,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201501
2,2,1,2,3,0,0,1,1,9,0,0,2,1,3,2,0,2,1,3,2,1,1,2,1,9,1,1,13068,4,201509,0,0,1,3,0,0,396200,0,2770,201310,0,0,2770,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201310
2,2,2,3,3,0,0,2,1,9,4,0,0,3,2,4,0,4,1,3,2,2,2,1,6,0,2,1,435600,3,0,0,0,0,1,0,0,136800,0,,201302,0,0,1200,41,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,201211
0,2,2,1,3,0,0,1,1,9,0,0,0,1,2,0,0,0,1,3,1,1,2,2,0,0,0,1,27200,3,201504,0,0,1,2,1,0,380400,0,2766,201311,0,0,2766,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201310
1,2,2,3,3,0,0,2,1,9,0,0,0,1,4,2,0,2,1,3,2,1,1,1,4,2,1,1,3500,3,201507,0,0,0,2,0,0,218600,0,1512,201407,0,0,1512,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201407
1,2,2,2,3,0,0,2,1,9,1,0,0,1,2,1,0,2,1,3,1,1,1,1,1,0,2,1,8712,2,201505,0,0,0,2,0,0,107200,0,,201308,0,0,1557,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201306
2,2,2,4,3,0,0,1,1,9,4,0,0,1,4,4,0,0,1,3,2,1,2,1,1,0,2,3,156816,2,0,0,0,0,1,0,0,66600,0,,201405,0,0,900,51,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,201404
1,2,2,3,3,0,0,2,1,9,0,0,0,1,2,2,0,2,1,3,1,2,1,1,4,8,1,1,11250,3,201603,0,0,0,2,0,0,127100,0,1373,201506,0,0,1373,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201506
1,2,2,2,3,0,0,2,2,9,1,0,2,1,4,1,0,2,1,3,1,1,1,2,1,0,2,1,0,2,201506,0,0,9,2,0,0,217800,0,,201407,0,0,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201407
1,2,2,3,3,0,0,2,1,9,0,0,0,1,4,2,0,2,1,3,1,1,2,1,4,8,1,2,39009,2,201505,0,0,0,2,0,0,150000,0,1479,201406,0,0,1479,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201405
1,2,2,2,3,0,0,2,1,9,0,0,2,1,2,1,0,3,1,3,1,2,2,2,8,0,0,2,10000,4,0,0,0,1,2,1,0,431200,0,,201312,0,0,4200,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201310
1,2,2,3,3,0,0,1,1,9,0,0,2,1,4,2,0,2,1,3,2,2,2,2,4,0,2,1,25728,2,0,0,0,1,2,0,0,185000,0,,201304,0,0,1430,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201302
1,2,2,3,3,0,0,2,2,9,5,0,2,1,2,1,0,3,1,3,2,1,1,2,4,0,2,1,0,4,0,0,0,2,2,1,0,368400,0,,201503,0,0,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201502
1,2,2,3,3,0,0,2,1,9,0,0,0,1,3,2,0,2,1,3,2,1,1,1,4,0,2,1,43560,5,201508,0,0,0,3,1,0,559300,0,3720,201505,0,0,3720,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201503
1,2,2,3,3,0,0,1,1,9,1,0,1,1,2,1,0,3,1,3,0,1,1,2,4,0,2,1,9800,4,0,0,0,9,2,1,0,481900,0,,201510,0,0,3506,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201507
1,2,2,3,3,0,0,2,1,9,4,0,0,1,3,4,4,2,1,3,1,1,2,1,8,1,1,1,218331,3,0,0,0,1,3,1,0,390400,0,,201512,0,0,3750,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201510
1,2,1,3,3,0,0,2,1,9,1,0,1,1,2,2,0,3,1,3,2,2,1,2,4,0,2,1,0,4,0,0,0,0,4,0,0,829000,0,,201510,0,0,2211,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201507
1,2,2,3,3,0,0,2,1,9,5,0,0,1,2,2,0,2,1,3,1,2,1,1,4,0,2,1,10522,4,201507,0,0,0,2,0,0,135600,0,1464,201409,0,0,1464,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201409
1,2,1,2,3,0,0,2,1,9,0,0,0,1,3,1,0,2,1,3,1,1,2,1,8,0,0,2,0,3,0,0,0,0,3,0,0,374900,0,,201507,0,0,3386,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201507
2,2,2,2,3,0,0,2,1,9,1,0,2,1,3,2,0,0,1,3,1,1,1,2,8,0,2,1,16000,4,0,0,0,1,2,1,0,374600,0,,201509,0,0,2649,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201508
1,2,2,3,3,0,0,1,1,9,0,0,1,1,3,2,0,0,1,3,1,1,0,2,4,0,0,0,0,3,0,0,0,9,3,0,0,907600,0,,201508,0,0,5741,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201508
1,2,2,3,3,0,0,2,1,9,4,0,2,1,2,2,0,2,1,3,2,1,1,2,4,0,2,1,0,4,0,0,0,1,3,0,0,343100,0,,201510,0,0,3650,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201510
1,2,2,3,3,0,0,0,1,9,1,0,2,1,2,1,0,3,1,3,0,1,1,2,4,0,2,1,4001,2,0,0,0,9,1,9,0,125000,0,,201604,0,0,1296,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201511
1,2,2,2,3,0,0,1,1,9,0,0,2,1,2,1,0,2,1,3,1,1,1,2,0,0,0,1,0,4,0,0,0,0,3,0,0,355000,0,,201511,0,0,3522,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201511
0,2,0,3,3,0,0,2,1,9,0,0,0,1,4,4,0,0,1,3,2,2,1,1,8,0,2,1,0,2,201503,0,0,0,1,0,0,60000,0,,201306,0,0,900,51,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,201305
1,2,2,3,3,0,0,2,1,9,1,0,0,1,2,1,4,2,1,3,1,1,1,1,4,0,2,1,9000,4,201512,0,0,1,2,1,0,181600,0,2007,201505,0,0,2007,48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201504
1,2,2,2,3,0,0,1,1,9,4,0,0,1,2,1,0,2,1,3,1,1,2,1,8,0,2,1,435600,2,0,0,0,1,2,0,0,239600,0,,201212,0,0,1287,51,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,201211
2,2,2,2,3,0,0,2,1,9,4,0,2,1,2,4,0,2,1,3,1,1,1,2,8,0,2,1,71438,3,0,0,0,9,2,1,0,218500,0,,201403,0,0,1826,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201402
1,2,2,2,3,0,0,2,1,9,1,0,2,1,2,1,0,2,1,3,1,1,2,2,1,0,2,2,235224,3,0,0,0,9,2,0,0,249900,0,,201312,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201311
1,2,2,3,3,0,0,2,1,9,1,0,2,1,2,1,0,2,1,3,1,1,2,2,8,7,1,1,8712,3,0,0,0,1,2,0,0,156900,0,,201411,0,0,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201410
2,2,2,3,3,0,0,2,1,9,4,0,0,1,2,4,0,2,1,3,2,2,1,1,4,0,2,1,0,3,0,0,0,0,1,0,0,143300,0,,201508,0,0,1531,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201508
1,2,2,3,3,0,0,2,1,9,2,0,0,1,2,2,0,2,1,3,2,1,1,1,4,0,2,1,5500,3,201507,0,0,0,2,0,0,286900,0,2230,201502,0,0,2230,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201502
2,2,1,2,3,0,0,1,1,9,0,0,0,1,3,2,0,0,1,3,1,1,1,0,1,7,1,1,39204,0,0,0,0,9,9,9,0,753500,0,,201511,0,0,4686,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201508
1,2,2,1,3,0,0,2,1,9,1,1,0,1,2,1,0,2,1,3,1,1,2,1,8,7,1,1,13939,3,201507,1500,0,1,2,0,0,344700,0,3702,201408,0,0,3702,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201408
1,2,2,3,3,0,0,1,1,9,0,0,1,1,3,2,4,2,1,3,1,1,1,2,4,0,2,1,43560,5,0,0,0,1,4,0,0,778200,0,,201508,0,0,6739,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201506
1,2,2,2,3,0,0,2,1,9,4,0,2,1,2,1,0,2,1,3,1,1,1,2,1,7,1,1,12632,3,0,0,0,1,2,0,0,186900,0,,201207,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201206
1,2,2,3,3,0,0,2,1,9,0,0,2,1,4,2,0,5,1,3,2,2,1,2,4,0,2,1,0,5,0,0,0,0,3,0,0,40000,0,,201411,0,0,2022,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201409
1,2,2,3,3,0,0,1,1,9,1,0,0,1,3,2,0,2,1,3,1,1,2,1,4,7,1,2,43560,4,201602,0,0,2,4,0,0,411900,0,3514,201505,0,0,3514,48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201504
1,2,2,2,3,0,0,2,1,9,0,0,2,1,3,1,0,2,1,3,1,1,2,2,8,0,0,1,23958,3,0,0,0,9,2,0,0,277800,0,,201509,0,0,2522,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201509
1,2,2,2,3,0,0,1,1,9,4,0,2,1,2,2,0,2,1,3,2,1,1,2,4,0,2,1,6970,3,201504,0,0,0,2,0,0,116700,0,1192,201410,0,0,1192,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201410
2,2,2,4,3,0,0,1,1,9,4,0,0,1,4,4,0,2,1,3,2,1,2,1,8,0,2,2,87120,2,0,0,0,0,1,1,0,187700,0,,201602,0,0,0,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201512
2,2,1,3,3,0,0,1,1,9,4,0,2,1,2,2,0,4,1,3,2,1,1,2,4,0,2,1,7000,3,201505,0,0,1,3,0,0,249100,0,2030,201404,0,0,2030,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201404
1,2,1,3,3,0,0,2,1,9,0,0,1,1,2,2,0,3,1,3,1,1,1,2,4,0,2,1,9375,5,0,0,0,0,4,1,0,526400,0,,201509,0,0,4320,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201509
1,2,2,3,3,0,0,2,1,9,1,0,0,1,1,2,0,2,1,3,2,2,2,1,4,0,2,2,7000,2,0,0,0,0,1,0,0,82700,0,,201111,0,0,900,41,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,201106
1,2,2,3,3,0,0,2,1,9,5,0,0,1,1,2,0,2,1,3,1,1,1,1,4,0,2,1,8500,4,201505,0,0,0,2,0,0,100000,0,1719,201412,0,0,1719,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412
1,2,2,3,3,0,0,2,1,9,1,0,2,1,2,1,0,2,1,3,1,1,2,2,1,0,2,1,43560,3,0,0,0,0,2,0,0,254400,0,,201404,0,0,1091,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201404
0,2,0,0,3,0,0,0,1,9,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,10000,0,0,0,0,9,9,9,0,116500,0,,201502,0,0,1080,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412
1,2,2,2,3,0,0,2,1,9,0,0,2,1,2,2,0,3,1,3,2,1,1,2,4,2,1,1,3850,4,201505,0,0,1,3,0,0,308600,0,2808,201407,0,0,2808,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201407
1,2,2,2,3,0,0,2,1,9,1,0,0,1,2,1,0,2,1,3,1,1,2,1,8,7,1,2,222156,3,201511,0,0,1,2,0,0,170100,0,,201504,0,0,0,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201503
2,2,1,3,3,0,0,2,1,9,1,0,0,1,2,4,0,2,1,3,1,2,1,1,1,0,2,1,9000,3,201503,0,0,0,3,0,0,400000,0,1700,201405,0,0,1700,51,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201404
1,2,2,3,3,0,0,0,1,9,1,0,0,1,2,1,0,3,1,3,0,1,1,2,4,0,2,1,17424,2,0,0,0,9,2,0,0,130000,0,,0,0,0,1294,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201509
1,2,2,3,3,0,0,2,1,9,4,0,0,1,3,2,0,4,1,3,2,2,2,1,0,0,0,1,43560,3,0,0,0,1,2,0,0,75000,0,,201304,0,0,2200,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201204
1,2,1,2,3,0,0,1,1,9,1,0,0,1,3,1,0,2,1,3,1,1,1,1,8,0,2,1,21780,3,201512,0,0,1,3,1,0,424400,0,3290,201411,0,0,3290,208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201410
1,2,2,3,3,0,0,1,1,9,1,0,1,1,3,2,0,3,1,3,1,1,2,2,4,0,2,1,0,4,0,0,0,1,4,0,0,550000,0,,0,0,0,2735,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201512
1,2,2,2,3,0,0,2,1,9,1,0,0,1,2,1,0,2,1,3,1,1,2,1,8,7,1,1,10890,3,201510,0,0,1,2,0,0,341900,0,,201504,0,0,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201504
2,2,1,4,3,0,0,1,1,9,0,0,0,1,4,4,0,4,1,3,1,1,2,1,4,0,2,1,174240,2,0,0,0,0,2,0,0,277000,0,,201509,0,0,1500,48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201508
1,2,2,3,3,0,0,2,1,9,5,0,0,1,1,2,0,4,1,3,2,2,1,1,1,0,2,1,0,3,201510,0,0,0,2,0,0,0,0,1326,201409,0,0,1326,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201409
1,2,2,2,3,0,0,2,1,9,0,0,0,1,4,1,0,2,1,3,1,1,2,1,1,0,2,2,435600,3,0,0,0,0,2,0,0,55700,0,,201207,0,0,0,34,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,201204
1,2,2,2,3,0,0,2,1,9,0,0,0,1,0,1,0,0,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,9,9,9,0,134200,0,,201511,0,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201510
1,2,2,3,3,0,0,2,1,9,4,0,0,1,1,2,0,2,1,3,2,2,1,1,4,0,2,1,20000,3,0,0,0,0,2,0,0,94400,0,,201512,0,0,1378,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201511
2,2,2,2,3,0,0,2,1,9,0,0,0,1,3,2,0,2,1,3,1,1,1,1,8,7,1,1,9100,2,0,0,0,1,2,0,0,236300,0,,201504,0,0,1632,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201503
1,2,1,2,3,0,0,2,1,9,1,0,1,1,2,1,0,2,1,3,1,1,2,2,8,7,1,2,43560,4,0,0,0,1,3,1,0,635700,0,,201408,0,0,8235,42,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,201408
1,2,2,3,3,0,0,1,1,9,0,0,0,1,3,2,0,2,1,3,1,2,2,1,4,0,2,1,43560,2,201511,0,0,1,2,0,0,438600,0,2938,201502,0,0,2938,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201502
0,2,0,3,3,0,0,2,1,9,0,0,0,1,0,4,0,0,1,3,1,1,0,1,1,0,2,1,91476,3,0,0,0,0,2,0,0,350000,0,,201511,0,0,1512,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201510
2,2,2,1,3,0,0,1,1,9,4,1,1,1,2,2,0,3,1,3,1,1,1,2,8,1,1,1,4000,4,201601,1600,0,2,4,2,0,625600,0,4960,201105,0,0,4960,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201104
1,2,2,2,3,0,0,2,1,9,4,0,0,1,3,1,0,2,1,3,2,1,1,1,8,0,2,1,30492,2,201508,0,0,0,1,0,0,157900,0,918,201407,0,0,900,42,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,201407
1,2,2,3,3,0,0,0,1,9,1,0,1,1,2,1,0,3,1,3,0,1,1,2,4,0,2,1,10890,0,0,0,0,9,9,0,0,591300,0,,201510,0,0,4808,200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201510
1,2,2,3,3,0,0,1,1,9,4,0,0,1,2,1,0,2,1,3,2,2,1,1,4,0,2,1,0,2,0,0,0,0,1,0,0,186700,0,,201509,0,0,900,43,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,201509
1,2,2,2,3,0,0,2,1,9,0,0,0,1,0,1,0,0,1,3,1,1,2,0,0,0,0,1,217800,0,0,0,0,9,9,9,0,411100,0,,201511,0,0,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201510
1,2,1,4,3,0,0,2,1,9,0,0,0,1,3,2,0,2,1,3,1,2,1,1,4,7,1,1,16010,3,0,0,0,1,3,0,0,0,0,,201510,0,0,3607,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201508
1,2,2,2,3,0,0,2,1,9,1,0,2,1,2,1,0,2,1,3,1,1,2,2,4,2,1,1,82764,3,201510,0,0,1,3,0,0,261200,0,,201411,0,0,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201411
1,2,2,1,3,0,0,1,1,9,0,1,0,1,3,1,0,2,1,3,1,1,2,1,8,7,1,2,47916,4,0,1779,0,0,3,0,0,389100,0,,201206,0,0,3856,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201205
1,2,2,1,3,0,0,1,1,9,1,1,0,1,3,1,4,2,1,3,1,1,2,1,8,0,2,1,65340,4,201507,800,0,0,3,0,0,330300,0,2600,201502,0,0,2600,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201502
1,2,2,3,3,0,0,2,1,9,0,0,0,1,3,2,0,2,1,3,1,1,1,1,4,0,0,1,213444,4,0,0,0,9,2,0,0,225400,0,,201511,0,0,2182,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201510
1,2,2,2,3,0,0,2,1,9,4,0,2,1,4,1,4,2,1,3,1,1,2,2,4,9,1,2,435600,2,0,0,0,1,2,1,0,289300,0,,201209,0,0,2976,26,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,201201
2,2,2,2,3,0,0,2,1,9,1,0,0,1,2,2,0,2,1,3,2,1,1,1,1,7,1,1,21780,3,201503,0,0,1,2,0,0,337400,0,2106,201406,0,0,2106,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201406
1,2,2,3,3,0,0,2,1,9,4,0,2,1,3,2,0,2,1,3,1,1,1,2,4,0,2,1,8500,4,0,0,0,1,3,1,0,455800,0,,201510,0,0,3362,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201508
2,2,2,2,3,0,0,1,1,9,0,0,0,1,2,2,0,0,1,3,1,1,2,1,0,0,0,2,174240,3,201601,0,0,9,2,1,0,280200,0,2288,201507,0,0,2288,179,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201506
1,2,2,2,3,0,0,1,1,9,1,0,1,1,3,1,0,2,1,3,1,1,2,2,8,7,1,1,47916,3,0,0,0,0,2,0,0,401800,0,,201403,0,0,0,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201402
2,2,1,3,3,0,0,2,1,9,4,0,0,1,4,4,0,2,1,3,2,2,1,1,1,0,2,1,8712,2,201503,0,0,0,1,0,0,74500,0,918,201411,0,0,900,42,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,201410
1,2,2,3,3,0,0,1,1,9,0,0,2,1,2,2,0,2,1,3,1,1,1,2,4,0,2,1,435600,4,201510,0,0,1,3,0,0,309700,0,3467,201411,0,0,3467,26,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,201409
1,2,2,2,3,0,0,2,1,9,0,0,2,1,3,1,0,2,1,3,1,1,2,2,8,7,1,1,13503,4,0,0,0,9,4,0,0,474800,0,,201511,0,0,4351,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201509
1,2,2,2,3,0,0,1,1,9,1,0,2,1,2,1,0,2,1,3,1,1,2,2,1,0,2,2,178596,3,0,0,0,0,2,0,0,65800,0,,201404,0,0,0,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201403
1,2,2,3,3,0,0,2,1,9,1,0,0,1,2,2,0,2,1,3,1,1,2,1,4,0,2,2,8900,4,0,0,0,0,3,0,0,261500,0,,201511,0,0,1894,43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201511
2,2,2,2,3,0,0,1,1,9,0,0,0,1,3,2,0,0,1,3,1,1,1,2,0,0,0,1,43560,4,0,0,0,2,3,1,0,633900,0,,0,0,0,4982,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201212
1,2,1,2,3,0,0,2,1,9,4,0,0,1,3,1,0,2,1,3,1,1,2,1,8,7,1,1,22651,3,201510,0,0,1,3,0,0,340200,0,,201409,0,0,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201408
1,2,2,4,3,0,0,1,1,9,0,0,2,1,2,2,0,2,1,3,2,1,1,2,1,7,1,1,6500,3,201510,0,0,2,4,1,0,313800,0,2789,201409,0,0,2789,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201409
1,2,2,2,3,0,0,1,1,9,1,0,1,1,3,2,0,3,1,3,1,1,1,2,8,0,0,1,25813,4,0,0,0,1,3,0,0,426100,0,,201510,0,0,3200,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201508
1,2,2,3,3,0,0,2,1,9,5,0,0,1,2,2,0,4,1,3,2,1,1,1,4,1,1,1,7000,4,201506,0,0,0,2,0,0,120500,0,1390,201406,0,0,1390,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201406
2,2,1,2,3,0,0,1,1,9,0,0,0,4,3,2,0,0,1,2,1,1,1,0,1,7,1,1,113256,0,0,0,0,9,9,9,0,734200,0,,201509,0,0,0,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201508
